seller_id,seller_name,seller_mobile,service,city,top_category,package_value,churn_score,risk_band,top_risk_factors,replies_202602,replies_202603,replies_202604,replies_202605,lapse_rate_202602,lapse_rate_202603,lapse_rate_202604,lapse_rate_202605,bl_cons_202602,bl_cons_202603,bl_cons_202604,bl_cons_202605,lapse_rate,email_dead,notif_loss_rate,bd_days_gap,action_taken,dim_engagement,dim_roi,dim_bd_coverage,dim_biz_outcomes,dim_catalog
264060035,Rahul Sharma (23),9920281753,TrustSEAL,Pune,Furniture,35000,94.1,BLACK,"Reply rate critically low (3 replies/month, was 40) | 85% of BL credits lapsed unused this month | No BD contact in 94 days — seller has been ignored",47,40,30,27,0.61,0.62,0.67,0.7,45,38,28,25,0.85,1,0.77,94,IVR_TRIGGERED,33.8,20.8,13.7,8.0,4.2
264469628,Rahul Sharma (41),9646285140,TrustSEAL,Delhi,Food Processing,50000,94.1,BLACK,"Reply rate critically low (6 replies/month, was 30) | 79% of BL credits lapsed unused this month | No BD contact in 67 days — seller has been ignored",42,30,27,17,0.6,0.64,0.68,0.72,62,45,40,25,0.79,0,0.67,67,IVR_TRIGGERED,30.1,23.4,12.1,7.3,4.7
264713548,Amit Kumar (17),9689303841,MaxBiz,Ahmedabad,Construction,35000,94.0,BLACK,"Reply rate critically low (9 replies/month, was 25) | 87% of BL credits lapsed unused this month | No BD contact in 47 days — seller has been ignored",39,25,21,16,0.62,0.65,0.68,0.69,20,12,10,7,0.87,1,0.84,47,IVR_TRIGGERED,34.1,27.5,12.4,6.8,3.8
264196398,Priya Patel (94),9613840614,Lead Manager,Mumbai,Furniture,18000,93.8,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | No BD contact in 78 days — seller has been ignored | 90% notifications undelivered — contact info stale,38,29,17,15,0.52,0.57,0.61,0.64,33,25,15,13,0.7,0,0.9,78,IVR_TRIGGERED,31.4,27.8,10.1,7.9,3.8
264648014,Rekha Agarwal (91),9773077193,Catalog,Pune,Construction,35000,93.7,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 98% of BL credits lapsed unused this month | No BD contact in 98 days — seller has been ignored,17,14,9,8,0.81,0.82,0.83,0.86,19,16,11,9,0.98,0,0.81,98,IVR_TRIGGERED,29.6,26.0,10.0,8.8,3.4
264288049,Sunita Singh (27),9727096770,TrustSEAL,Mumbai,Furniture,50000,93.6,BLACK,"Reply rate critically low (5 replies/month, was 25) | 84% of BL credits lapsed unused this month | No BD contact in 115 days — seller has been ignored",40,25,15,11,0.66,0.68,0.7,0.71,51,32,20,15,0.84,1,1.0,115,IVR_TRIGGERED,35.5,24.3,12.3,8.7,3.5
264034499,Sunita Singh (84),9919180042,Catalog,Delhi,Packaging Materials,50000,93.5,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 79% of BL credits lapsed unused this month | No BD contact in 78 days — seller has been ignored,33,25,23,15,0.6,0.65,0.65,0.66,68,51,48,32,0.79,1,0.76,78,IVR_TRIGGERED,36.7,27.0,13.5,7.6,3.5
264561620,Meena Pillai (89),9813219647,Catalog,Mumbai,Construction,25000,93.4,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 88% of BL credits lapsed unused this month | No BD contact in 81 days — seller has been ignored,41,37,24,21,0.75,0.76,0.8,0.84,25,22,14,12,0.88,1,1.0,81,IVR_TRIGGERED,35.1,24.7,12.6,8.4,4.3
264397311,Manoj Tiwari (75),9819067048,Catalog,Mumbai,Textile & Apparel,25000,93.3,BLACK,"Reply rate critically low (2 replies/month, was 32) | 88% of BL credits lapsed unused this month | No BD contact in 86 days — seller has been ignored",45,32,22,13,0.61,0.62,0.64,0.66,28,20,14,8,0.88,1,0.91,86,IVR_TRIGGERED,30.8,23.7,10.1,7.2,3.6
264052932,Priya Patel (19),9970988333,Lead Manager,Mumbai,Furniture,50000,93.3,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 83% of BL credits lapsed unused this month | No BD contact in 50 days — seller has been ignored,30,22,14,12,0.64,0.67,0.72,0.77,36,26,17,15,0.83,0,0.68,50,IVR_TRIGGERED,35.2,27.0,9.9,8.6,3.7
264520473,Anita Rao (63),9689302270,TrustSEAL,Surat,Packaging Materials,25000,93.2,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 73% of BL credits lapsed unused this month | No BD contact in 106 days — seller has been ignored,15,10,6,5,0.58,0.62,0.62,0.67,27,19,12,11,0.73,1,0.63,106,IVR_TRIGGERED,29.9,27.8,13.5,8.5,3.9
264500133,Sunita Singh (90),9891873457,Catalog,Hyderabad,Furniture,35000,93.2,BLACK,"Reply rate critically low (2 replies/month, was 29) | 85% of BL credits lapsed unused this month | No BD contact in 117 days — seller has been ignored",31,29,25,23,0.75,0.78,0.83,0.84,61,57,49,46,0.85,1,0.73,117,IVR_TRIGGERED,33.4,21.8,13.2,9.1,3.3
264544190,Kavita Joshi (45),9879005466,TrustSEAL,Mumbai,Medical Equipment,50000,92.8,BLACK,83% of BL credits lapsed unused this month | No BD contact in 98 days — seller has been ignored | 83% notifications undelivered — contact info stale,29,21,16,9,0.59,0.61,0.64,0.65,59,43,33,20,0.83,0,0.83,98,IVR_TRIGGERED,27.6,24.6,12.6,6.6,4.5
264854757,Vijay Mehta (38),9715332118,MaxBiz,Mumbai,Auto Parts,50000,92.7,BLACK,"Reply rate critically low (4 replies/month, was 20) | 87% of BL credits lapsed unused this month | No BD contact in 118 days — seller has been ignored",32,20,18,15,0.63,0.65,0.69,0.73,23,14,12,10,0.87,1,0.66,118,IVR_TRIGGERED,27.9,26.4,12.6,8.1,4.5
264147013,Sunita Singh (68),9895958184,Lead Manager,Hyderabad,Electronics,50000,92.6,BLACK,"Reply rate critically low (3 replies/month, was 25) | 96% of BL credits lapsed unused this month | No BD contact in 53 days — seller has been ignored",39,25,18,14,0.72,0.75,0.78,0.8,54,35,25,19,0.96,0,0.71,53,IVR_TRIGGERED,29.5,21.0,12.6,8.1,3.6
264232447,Manoj Tiwari (29),9633218191,TrustSEAL,Delhi,Furniture,12000,92.6,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 75% of BL credits lapsed unused this month | No BD contact in 76 days — seller has been ignored,36,29,20,14,0.57,0.59,0.62,0.63,34,27,19,13,0.75,1,0.97,76,IVR_TRIGGERED,35.4,27.5,12.2,6.9,3.4
264375936,Amit Kumar (90),9724249856,Catalog,Ahmedabad,Industrial Machinery,18000,92.6,BLACK,"Reply rate critically low (1 replies/month, was 13) | 81% of BL credits lapsed unused this month | No BD contact in 106 days — seller has been ignored",17,13,9,5,0.62,0.65,0.7,0.75,29,22,16,10,0.81,0,0.76,106,IVR_TRIGGERED,31.8,21.5,12.3,7.2,3.7
264298475,Suresh Nair (83),9742086056,Lead Manager,Hyderabad,Medical Equipment,12000,92.5,BLACK,"Reply rate critically low (6 replies/month, was 20) | 89% of BL credits lapsed unused this month | No BD contact in 82 days — seller has been ignored",27,20,16,13,0.72,0.73,0.75,0.79,39,30,24,20,0.89,0,0.87,82,IVR_TRIGGERED,35.5,27.5,10.3,7.5,4.0
264881130,Rekha Agarwal (22),9769359134,TrustSEAL,Delhi,Chemicals,18000,92.5,BLACK,"Reply rate critically low (7 replies/month, was 17) | 84% of BL credits lapsed unused this month | No BD contact in 47 days — seller has been ignored",26,17,13,10,0.77,0.82,0.86,0.9,45,30,23,18,0.84,1,0.76,47,IVR_TRIGGERED,35.8,26.2,9.8,8.0,3.6
264762416,Amit Kumar (16),9882252064,TrustSEAL,Surat,Construction,12000,92.5,BLACK,"Reply rate critically low (2 replies/month, was 16) | 82% of BL credits lapsed unused this month | No BD contact in 67 days — seller has been ignored",24,16,10,8,0.67,0.7,0.72,0.74,18,12,8,6,0.82,1,0.6,67,IVR_TRIGGERED,31.4,21.2,12.6,7.5,4.4
264219588,Anita Rao (65),9694325430,Lead Manager,Hyderabad,Construction,18000,92.5,BLACK,"Reply rate critically low (5 replies/month, was 17) | 95% of BL credits lapsed unused this month | No BD contact in 90 days — seller has been ignored",21,17,12,7,0.7,0.71,0.76,0.81,42,34,25,16,0.95,1,0.78,90,IVR_TRIGGERED,31.0,25.2,11.2,7.7,3.4
264536311,Pooja Verma (40),9855691367,MaxBiz,Delhi,Packaging Materials,12000,92.5,BLACK,"Reply rate critically low (4 replies/month, was 13) | 97% of BL credits lapsed unused this month | No BD contact in 118 days — seller has been ignored",22,13,8,5,0.68,0.71,0.75,0.78,47,29,19,12,0.97,0,0.78,118,IVR_TRIGGERED,29.4,25.5,13.1,6.7,4.0
264154849,Rahul Sharma (50),9999810534,TrustSEAL,Hyderabad,Packaging Materials,18000,92.4,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 71% of BL credits lapsed unused this month | No BD contact in 109 days — seller has been ignored,18,11,7,5,0.51,0.55,0.58,0.58,41,25,17,12,0.71,1,0.96,109,IVR_TRIGGERED,29.5,25.0,11.9,9.1,4.1
264315854,Kavita Joshi (32),9846779977,MaxBiz,Pune,Auto Parts,50000,92.3,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 99% of BL credits lapsed unused this month | No BD contact in 80 days — seller has been ignored,40,34,27,24,0.87,0.88,0.91,0.93,33,28,22,20,0.99,0,0.88,80,IVR_TRIGGERED,29.7,25.8,10.3,6.6,4.6
264751178,Ramesh Chandra (41),9782353980,TrustSEAL,Surat,Medical Equipment,12000,92.2,BLACK,"Reply rate critically low (8 replies/month, was 29) | 78% of BL credits lapsed unused this month | No BD contact in 93 days — seller has been ignored",42,29,25,19,0.59,0.61,0.63,0.64,16,11,9,7,0.78,0,0.76,93,IVR_TRIGGERED,29.3,21.2,12.1,7.0,4.3
264578498,Deepak Gupta (52),9799545484,MaxBiz,Kolkata,Food Processing,12000,92.1,BLACK,"Reply rate critically low (2 replies/month, was 18) | 96% of BL credits lapsed unused this month | No BD contact in 119 days — seller has been ignored",28,18,13,11,0.8,0.81,0.84,0.86,28,18,13,11,0.96,0,0.8,119,IVR_TRIGGERED,29.3,25.3,12.9,7.8,4.1
264901500,Manoj Tiwari (87),9851665487,MaxBiz,Ahmedabad,Packaging Materials,35000,92.1,BLACK,"Reply rate critically low (4 replies/month, was 29) | 75% of BL credits lapsed unused this month | No BD contact in 73 days — seller has been ignored",32,29,26,18,0.5,0.55,0.57,0.59,27,24,21,14,0.75,0,0.98,73,IVR_TRIGGERED,28.5,22.7,9.8,8.5,3.7
264864816,Deepak Gupta (47),9811700229,Lead Manager,Ahmedabad,Furniture,12000,92.1,BLACK,"Reply rate critically low (5 replies/month, was 21) | 92% of BL credits lapsed unused this month | No BD contact in 115 days — seller has been ignored",26,21,17,11,0.69,0.7,0.74,0.74,39,32,26,17,0.92,0,0.91,115,IVR_TRIGGERED,34.4,22.0,13.5,6.7,4.2
264346441,Deepak Gupta (77),9668368944,Lead Manager,Mumbai,Industrial Machinery,25000,91.9,BLACK,"Reply rate critically low (7 replies/month, was 27) | 92% of BL credits lapsed unused this month | No BD contact in 99 days — seller has been ignored",33,27,25,17,0.63,0.66,0.7,0.7,57,47,43,29,0.92,1,0.66,99,IVR_TRIGGERED,32.3,23.0,12.4,8.8,3.6
264959268,Anita Rao (13),9635092673,TrustSEAL,Delhi,Furniture,35000,91.9,BLACK,"Reply rate critically low (9 replies/month, was 15) | 75% of BL credits lapsed unused this month | No BD contact in 89 days — seller has been ignored",21,15,10,6,0.6,0.63,0.64,0.66,38,28,19,12,0.75,1,0.89,89,IVR_TRIGGERED,26.5,21.0,12.5,7.6,4.6
264909022,Amit Kumar (84),9973723433,Lead Manager,Hyderabad,Packaging Materials,25000,91.8,BLACK,75% of BL credits lapsed unused this month | No BD contact in 120 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,25,20,16,15,0.54,0.54,0.58,0.61,17,13,11,10,0.75,1,0.73,120,IVR_TRIGGERED,27.5,23.8,9.8,6.9,3.7
264486361,Sunita Singh (47),9740118442,MaxBiz,Hyderabad,Furniture,25000,91.8,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 77% of BL credits lapsed unused this month | No BD contact in 70 days — seller has been ignored,29,21,18,15,0.63,0.65,0.65,0.67,39,29,26,22,0.77,1,0.78,70,IVR_TRIGGERED,33.5,24.3,10.5,8.8,3.4
264586626,Pooja Verma (49),9689668281,Catalog,Mumbai,Auto Parts,25000,91.8,BLACK,"Reply rate critically low (1 replies/month, was 29) | 86% of BL credits lapsed unused this month | No BD contact in 112 days — seller has been ignored",40,29,24,20,0.66,0.67,0.68,0.71,27,20,17,14,0.86,1,0.96,112,IVR_TRIGGERED,27.6,22.3,12.3,6.5,4.4
264227052,Meena Pillai (90),9769725778,Lead Manager,Surat,Textile & Apparel,35000,91.6,BLACK,"Reply rate critically low (1 replies/month, was 13) | 79% of BL credits lapsed unused this month | No BD contact in 80 days — seller has been ignored",15,13,10,7,0.66,0.69,0.71,0.75,23,20,15,11,0.79,1,0.78,80,IVR_TRIGGERED,35.5,22.9,13.0,8.2,3.6
264851702,Manoj Tiwari (61),9870954875,MaxBiz,Ahmedabad,Construction,50000,91.6,BLACK,81% of BL credits lapsed unused this month | No BD contact in 85 days — seller has been ignored | 77% notifications undelivered — contact info stale,40,31,22,20,0.61,0.65,0.67,0.67,44,34,24,22,0.81,0,0.77,85,IVR_TRIGGERED,26.0,21.6,9.7,6.8,4.4
264414759,Priya Patel (82),9707266832,Lead Manager,Mumbai,Food Processing,18000,91.6,BLACK,"Reply rate critically low (2 replies/month, was 21) | 79% of BL credits lapsed unused this month | No BD contact in 53 days — seller has been ignored",28,21,16,14,0.58,0.61,0.64,0.68,48,36,28,25,0.79,1,0.72,53,IVR_TRIGGERED,30.2,19.5,13.6,8.3,4.3
264075113,Suresh Nair (77),9900070731,MaxBiz,Surat,Medical Equipment,50000,91.4,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 97% of BL credits lapsed unused this month | No BD contact in 102 days — seller has been ignored,46,32,22,15,0.85,0.85,0.86,0.89,53,36,25,17,0.97,1,0.9,102,IVR_TRIGGERED,27.1,21.1,12.5,8.3,3.3
264033439,Amit Kumar (58),9601157156,TrustSEAL,Kolkata,Food Processing,25000,91.3,BLACK,"Reply rate critically low (5 replies/month, was 10) | 99% of BL credits lapsed unused this month | No BD contact in 116 days — seller has been ignored",17,10,9,5,0.79,0.81,0.84,0.87,33,20,18,11,0.99,1,0.69,116,IVR_TRIGGERED,34.9,19.7,9.9,8.8,3.7
264812005,Amit Kumar (92),9809231085,TrustSEAL,Chennai,Auto Parts,12000,91.3,BLACK,"Reply rate critically low (3 replies/month, was 18) | 77% of BL credits lapsed unused this month | No BD contact in 79 days — seller has been ignored",27,18,11,6,0.67,0.7,0.7,0.73,22,15,9,5,0.77,1,0.94,79,IVR_TRIGGERED,27.6,20.0,10.7,8.3,4.2
264676581,Rahul Sharma (32),9735242079,Catalog,Chennai,Auto Parts,35000,90.8,BLACK,"Reply rate critically low (2 replies/month, was 30) | 89% of BL credits lapsed unused this month | No BD contact in 100 days — seller has been ignored",49,30,19,13,0.81,0.86,0.9,0.9,53,33,21,14,0.89,0,0.86,100,IVR_TRIGGERED,33.8,22.6,11.1,8.2,3.8
264082825,Kavita Joshi (79),9850141207,TrustSEAL,Mumbai,Electronics,35000,90.8,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 93% of BL credits lapsed unused this month | No BD contact in 47 days — seller has been ignored,32,25,16,12,0.7,0.73,0.74,0.74,54,42,28,21,0.93,1,0.74,47,IVR_TRIGGERED,29.1,24.6,11.2,6.8,3.8
264462611,Rekha Agarwal (23),9655405903,MaxBiz,Pune,Auto Parts,18000,90.7,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 94% of BL credits lapsed unused this month | No BD contact in 62 days — seller has been ignored,20,18,13,11,0.79,0.82,0.83,0.84,44,40,30,27,0.94,0,0.6,62,IVR_TRIGGERED,26.7,25.0,11.0,7.5,4.3
264053190,Ramesh Chandra (95),9994631009,Lead Manager,Kolkata,Chemicals,12000,90.7,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 71% of BL credits lapsed unused this month | No BD contact in 105 days — seller has been ignored,22,19,13,9,0.58,0.63,0.66,0.71,41,37,25,18,0.71,1,0.92,105,IVR_TRIGGERED,31.2,26.7,10.0,9.0,3.4
264624713,Rahul Sharma (21),9924379161,MaxBiz,Chennai,Food Processing,25000,90.5,BLACK,"Reply rate critically low (5 replies/month, was 31) | 72% of BL credits lapsed unused this month | No BD contact in 73 days — seller has been ignored",44,31,27,19,0.6,0.63,0.66,0.67,56,40,35,25,0.72,0,0.75,73,IVR_TRIGGERED,35.1,23.0,12.8,8.4,3.7
264687712,Vijay Mehta (56),9672104893,MaxBiz,Surat,Food Processing,35000,90.4,BLACK,"Reply rate critically low (2 replies/month, was 12) | 79% of BL credits lapsed unused this month | No BD contact in 115 days — seller has been ignored",20,12,7,4,0.56,0.56,0.59,0.62,22,13,7,4,0.79,0,0.94,115,IVR_TRIGGERED,29.7,23.8,13.2,7.8,3.9
264390712,Ramesh Chandra (51),9615905155,MaxBiz,Surat,Food Processing,18000,90.3,BLACK,"Reply rate critically low (6 replies/month, was 24) | 98% of BL credits lapsed unused this month | No BD contact in 100 days — seller has been ignored",28,24,17,10,0.76,0.77,0.79,0.84,17,14,10,6,0.98,1,0.85,100,IVR_TRIGGERED,30.1,25.2,9.9,6.6,3.7
264109084,Kavita Joshi (70),9897143528,MaxBiz,Hyderabad,Construction,25000,90.3,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 84% of BL credits lapsed unused this month | No BD contact in 84 days — seller has been ignored,23,21,14,9,0.74,0.77,0.78,0.79,51,48,33,22,0.84,1,0.9,84,IVR_TRIGGERED,27.2,19.1,11.7,7.1,4.5
264854964,Suresh Nair (48),9620063720,TrustSEAL,Delhi,Industrial Machinery,25000,90.2,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 95% of BL credits lapsed unused this month | No BD contact in 98 days — seller has been ignored,14,8,5,3,0.74,0.77,0.8,0.8,44,27,17,11,0.95,0,0.94,98,IVR_TRIGGERED,33.2,22.1,11.3,7.9,3.8
264734829,Anita Rao (32),9798756573,TrustSEAL,Kolkata,Auto Parts,50000,90.2,BLACK,"Reply rate critically low (6 replies/month, was 20) | 91% of BL credits lapsed unused this month | No BD contact in 62 days — seller has been ignored",26,20,16,15,0.81,0.84,0.85,0.85,38,30,25,23,0.91,1,0.88,62,IVR_TRIGGERED,26.2,20.1,13.2,7.5,3.2
264430668,Kavita Joshi (49),9784182522,TrustSEAL,Chennai,Construction,35000,90.2,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 73% of BL credits lapsed unused this month | No BD contact in 102 days — seller has been ignored,36,30,23,17,0.55,0.58,0.6,0.62,55,47,37,27,0.73,0,0.65,102,IVR_TRIGGERED,33.9,24.1,10.2,8.1,3.7
264021317,Anita Rao (76),9842389777,Catalog,Chennai,Electronics,12000,90.1,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 88% of BL credits lapsed unused this month | No BD contact in 74 days — seller has been ignored,17,11,8,7,0.62,0.64,0.68,0.71,53,36,28,25,0.88,0,0.62,74,IVR_TRIGGERED,27.9,22.8,11.1,6.6,4.0
264553334,Rekha Agarwal (40),9626462890,TrustSEAL,Kolkata,Furniture,12000,90.1,BLACK,"Reply rate critically low (2 replies/month, was 29) | 94% of BL credits lapsed unused this month | No BD contact in 84 days — seller has been ignored",35,29,18,16,0.66,0.69,0.71,0.73,41,35,22,20,0.94,0,0.69,84,IVR_TRIGGERED,30.5,23.1,11.0,6.5,4.2
264784115,Deepak Gupta (19),9642472893,Lead Manager,Pune,Electronics,25000,89.8,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 79% of BL credits lapsed unused this month | No BD contact in 79 days — seller has been ignored,40,26,22,20,0.56,0.56,0.59,0.63,49,32,27,25,0.79,0,0.91,79,IVR_TRIGGERED,26.0,20.2,9.8,6.5,4.3
264290137,Arun Bose (17),9666658495,Lead Manager,Kolkata,Chemicals,18000,89.8,BLACK,"Reply rate critically low (7 replies/month, was 33) | 91% of BL credits lapsed unused this month | No BD contact in 89 days — seller has been ignored",43,33,30,24,0.78,0.79,0.8,0.84,42,32,29,24,0.91,1,0.85,89,IVR_TRIGGERED,31.7,25.7,11.7,8.5,3.2
264508847,Pooja Verma (59),9790484285,Lead Manager,Ahmedabad,Electronics,50000,89.8,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 92% of BL credits lapsed unused this month | No BD contact in 90 days — seller has been ignored,52,40,30,20,0.67,0.69,0.69,0.7,69,53,40,27,0.92,0,0.83,90,IVR_TRIGGERED,30.8,18.9,13.1,6.8,3.3
264670338,Manoj Tiwari (75),9839206539,TrustSEAL,Mumbai,Auto Parts,18000,89.8,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 72% of BL credits lapsed unused this month | No BD contact in 57 days — seller has been ignored,50,33,29,21,0.51,0.55,0.59,0.63,62,41,37,27,0.72,0,0.68,57,IVR_TRIGGERED,25.9,24.4,9.5,8.2,3.2
264816199,Priya Patel (29),9607905343,TrustSEAL,Chennai,Furniture,35000,89.7,BLACK,"Reply rate critically low (3 replies/month, was 15) | 94% of BL credits lapsed unused this month | No BD contact in 92 days — seller has been ignored",23,15,10,6,0.86,0.9,0.92,0.97,50,33,22,13,0.94,1,0.94,92,IVR_TRIGGERED,32.8,21.9,13.4,6.9,4.5
264240339,Arun Bose (54),9766554393,TrustSEAL,Ahmedabad,Medical Equipment,12000,89.6,BLACK,Replies collapsed to 0 — seller has stopped responding to leads entirely | 81% of BL credits lapsed unused this month | No BD contact in 87 days — seller has been ignored,28,26,17,10,0.72,0.74,0.75,0.79,25,23,15,9,0.81,0,0.77,87,IVR_TRIGGERED,26.2,25.0,12.8,8.6,3.2
264976187,Vijay Mehta (59),9930482789,TrustSEAL,Chennai,Electronics,25000,89.5,BLACK,94% of BL credits lapsed unused this month | No BD contact in 83 days — seller has been ignored | 83% notifications undelivered — contact info stale,66,41,38,30,0.69,0.74,0.74,0.79,40,24,22,17,0.94,0,0.83,83,IVR_TRIGGERED,26.2,21.1,9.5,7.4,3.9
